Journal number,Date,Ledger account,Amount,Created date and time
GJT-048041,2020-07-29 00:00:00,125000,23697.43,2020-07-30 11:34:13
GJT-048041,2020-07-29 00:00:00,125000,7899.14,2020-07-30 11:34:13
GJT-048040,2020-07-29 00:00:00,200000,-44224.68,2020-07-30 11:34:13
GJT-048040,2020-07-29 00:00:00,125000,44224.68,2020-07-30 11:34:13
GJT-048039,2020-07-29 00:00:00,200000,-34940.25,2020-07-30 11:34:13
GJT-048039,2020-07-29 00:00:00,520000,633.47,2020-07-30 11:34:13
GJT-048039,2020-07-29 00:00:00,520000,754.0,2020-07-30 11:34:13
GJT-048039,2020-07-29 00:00:00,520000,2929.25,2020-07-30 11:34:13
GJT-048039,2020-07-29 00:00:00,520000,30623.53,2020-07-30 11:34:13
GJT-048038,2020-07-29 00:00:00,200000,-40.0,2020-07-30 11:34:12
GJT-048038,2020-07-29 00:00:00,521300,40.0,2020-07-30 11:34:12
GJT-048036,2020-07-29 00:00:00,251011,-7103.61,2020-07-29 17:37:13
GJT-048036,2020-07-29 00:00:00,600003,7103.61,2020-07-29 17:37:13
GJT-048035,2020-07-29 00:00:00,251011,-52.8,2020-07-29 16:40:00
GJT-048035,2020-07-29 00:00:00,641000,52.8,2020-07-29 16:40:00
GJT-048034,2020-07-29 00:00:00,251011,-39.84,2020-07-29 16:40:00
GJT-048034,2020-07-29 00:00:00,641000,39.84,2020-07-29 16:40:00
GJT-048033,2020-07-29 00:00:00,251011,-8442.82,2020-07-29 16:40:00
GJT-048033,2020-07-29 00:00:00,641000,8442.82,2020-07-29 16:40:00
GJT-048032,2020-07-29 00:00:00,251011,-7309.78,2020-07-29 16:40:00
GJT-048032,2020-07-29 00:00:00,641000,7309.78,2020-07-29 16:40:00
GJT-048031,2020-07-29 00:00:00,251011,-4237.94,2020-07-29 16:40:00
GJT-048031,2020-07-29 00:00:00,641000,4237.94,2020-07-29 16:40:00
GJT-048030,2020-07-29 00:00:00,200000,-5350.0,2020-07-29 16:32:40
GJT-048030,2020-07-29 00:00:00,220001,4518.35,2020-07-29 16:32:40
GJT-048030,2020-07-29 00:00:00,925311,350.0,2020-07-29 16:32:40
GJT-048030,2020-07-29 00:00:00,920000,481.65,2020-07-29 16:32:40
GJT-048029,2020-07-29 00:00:00,200000,-2511.22,2020-07-29 16:32:40
GJT-048029,2020-07-29 00:00:00,130000,2511.22,2020-07-29 16:32:40
GJT-048028,2020-07-29 00:00:00,200000,-115.35,2020-07-29 16:32:39
GJT-048028,2020-07-29 00:00:00,510200,115.35,2020-07-29 16:32:39
GJT-048027,2020-07-29 00:00:00,200000,-894.07,2020-07-29 16:32:39
GJT-048027,2020-07-29 00:00:00,510200,894.07,2020-07-29 16:32:39
GJT-048026,2020-07-29 00:00:00,200000,-3212.84,2020-07-29 16:32:39
GJT-048026,2020-07-29 00:00:00,130000,3212.84,2020-07-29 16:32:39
GJT-048025,2020-07-29 00:00:00,200000,-14554.15,2020-07-29 16:32:39
GJT-048025,2020-07-29 00:00:00,130000,14554.15,2020-07-29 16:32:39
GJT-048024,2020-07-29 00:00:00,200000,-2084.68,2020-07-29 16:32:39
GJT-048024,2020-07-29 00:00:00,130000,2084.68,2020-07-29 16:32:39
GJT-048023,2020-07-29 00:00:00,200000,-3732.64,2020-07-29 16:32:39
GJT-048023,2020-07-29 00:00:00,130000,3732.64,2020-07-29 16:32:39
GJT-048022,2020-07-29 00:00:00,200000,-1250.81,2020-07-29 16:32:39
GJT-048022,2020-07-29 00:00:00,510950,1250.81,2020-07-29 16:32:39
GJT-048021,2020-07-29 00:00:00,200000,-2471.7,2020-07-29 16:32:39
GJT-048021,2020-07-29 00:00:00,130000,2471.7,2020-07-29 16:32:39
GJT-048020,2020-07-29 00:00:00,200000,-6636.7,2020-07-29 16:32:39
GJT-048020,2020-07-29 00:00:00,130000,6636.7,2020-07-29 16:32:39
GJT-048019,2020-07-29 00:00:00,200000,-1389.78,2020-07-29 16:32:39
GJT-048019,2020-07-29 00:00:00,130000,1042.33,2020-07-29 16:32:39
GJT-048019,2020-07-29 00:00:00,510200,347.45,2020-07-29 16:32:39
GJT-048018,2020-07-29 00:00:00,200000,-2084.69,2020-07-29 16:32:39
GJT-048018,2020-07-29 00:00:00,130000,1563.52,2020-07-29 16:32:39
GJT-048018,2020-07-29 00:00:00,510200,521.17,2020-07-29 16:32:39
GJT-048017,2020-07-29 00:00:00,200000,-12092.75,2020-07-29 16:32:39
GJT-048017,2020-07-29 00:00:00,130000,9069.56,2020-07-29 16:32:39
GJT-048017,2020-07-29 00:00:00,510200,3023.19,2020-07-29 16:32:39
GJT-048016,2020-07-29 00:00:00,200000,-2336.94,2020-07-29 16:32:39
GJT-048016,2020-07-29 00:00:00,130000,1752.7,2020-07-29 16:32:39
GJT-048016,2020-07-29 00:00:00,510200,584.24,2020-07-29 16:32:39
GJT-048015,2020-07-29 00:00:00,200000,-6343.96,2020-07-29 16:32:39
GJT-048015,2020-07-29 00:00:00,130000,4757.97,2020-07-29 16:32:39
GJT-048015,2020-07-29 00:00:00,510200,1585.99,2020-07-29 16:32:39
GJT-048014,2020-07-29 00:00:00,200000,-5589.81,2020-07-29 16:32:39
GJT-048014,2020-07-29 00:00:00,130000,4192.36,2020-07-29 16:32:39
GJT-048014,2020-07-29 00:00:00,510200,1397.45,2020-07-29 16:32:39
GJT-048013,2020-07-29 00:00:00,200000,-2796.26,2020-07-29 16:32:39
GJT-048013,2020-07-29 00:00:00,130000,2097.19,2020-07-29 16:32:39
GJT-048013,2020-07-29 00:00:00,510200,699.07,2020-07-29 16:32:39
GJT-048012,2020-07-29 00:00:00,200000,-1100.0,2020-07-29 16:32:39
GJT-048012,2020-07-29 00:00:00,510800,1100.0,2020-07-29 16:32:39
GJT-048011,2020-07-29 00:00:00,200000,-400.0,2020-07-29 16:32:39
GJT-048011,2020-07-29 00:00:00,510800,400.0,2020-07-29 16:32:39
GJT-048010,2020-07-29 00:00:00,200000,-2300.0,2020-07-29 16:32:39
GJT-048010,2020-07-29 00:00:00,510800,2300.0,2020-07-29 16:32:39
GJT-048009,2020-07-29 00:00:00,200000,-1142.4,2020-07-29 16:32:39
GJT-048009,2020-07-29 00:00:00,125000,1142.4,2020-07-29 16:32:39
GJT-048008,2020-07-29 00:00:00,200000,-29319.39,2020-07-29 16:32:39
GJT-048008,2020-07-29 00:00:00,125000,29319.39,2020-07-29 16:32:39
GJT-048007,2020-07-29 00:00:00,200000,-22282.5,2020-07-29 16:32:39
GJT-048007,2020-07-29 00:00:00,125000,22282.5,2020-07-29 16:32:39
GJT-048006,2020-07-29 00:00:00,200000,-4810.0,2020-07-29 16:32:39
GJT-048006,2020-07-29 00:00:00,125000,4810.0,2020-07-29 16:32:39
GJT-048005,2020-07-29 00:00:00,200000,-893.48,2020-07-29 16:32:39
GJT-048005,2020-07-29 00:00:00,621400,893.48,2020-07-29 16:32:39
GJT-048004,2020-07-29 00:00:00,200000,-1307.25,2020-07-29 16:32:39
GJT-048004,2020-07-29 00:00:00,531350,217.87,2020-07-29 16:32:39
GJT-048004,2020-07-29 00:00:00,621400,217.88,2020-07-29 16:32:39
GJT-048004,2020-07-29 00:00:00,621400,653.63,2020-07-29 16:32:39
GJT-048004,2020-07-29 00:00:00,621400,217.87,2020-07-29 16:32:39
GJT-048003,2020-07-29 00:00:00,200000,-818.69,2020-07-29 16:32:39
GJT-048003,2020-07-29 00:00:00,621400,818.69,2020-07-29 16:32:39
GJT-048002,2020-07-29 00:00:00,200000,-739.19,2020-07-29 16:32:39
GJT-048002,2020-07-29 00:00:00,621400,739.19,2020-07-29 16:32:39
GJT-048001,2020-07-29 00:00:00,200000,-739.19,2020-07-29 16:32:39
GJT-048001,2020-07-29 00:00:00,621400,369.6,2020-07-29 16:32:39
GJT-048001,2020-07-29 00:00:00,531350,369.59,2020-07-29 16:32:39
GJT-048000,2020-07-29 00:00:00,200000,-2217.57,2020-07-29 16:32:38
GJT-048000,2020-07-29 00:00:00,531350,739.19,2020-07-29 16:32:38
GJT-048000,2020-07-29 00:00:00,621400,739.19,2020-07-29 16:32:38
GJT-048000,2020-07-29 00:00:00,621400,739.19,2020-07-29 16:32:38
GJT-047999,2020-07-29 00:00:00,200000,-815.39,2020-07-29 16:32:38
GJT-047999,2020-07-29 00:00:00,621400,815.39,2020-07-29 16:32:38
GJT-047998,2020-07-29 00:00:00,200000,-739.19,2020-07-29 16:32:38
GJT-047998,2020-07-29 00:00:00,621400,739.19,2020-07-29 16:32:38
GJT-047997,2020-07-29 00:00:00,200000,-899.9,2020-07-29 16:32:38
GJT-047997,2020-07-29 00:00:00,621400,899.9,2020-07-29 16:32:38
GJT-047996,2020-07-29 00:00:00,200000,-818.69,2020-07-29 16:32:38
GJT-047996,2020-07-29 00:00:00,621400,818.69,2020-07-29 16:32:38
GJT-047995,2020-07-29 00:00:00,200000,-723.34,2020-07-29 16:32:38
GJT-047995,2020-07-29 00:00:00,621400,723.34,2020-07-29 16:32:38
GJT-047994,2020-07-29 00:00:00,200000,-963.73,2020-07-29 16:32:38
GJT-047994,2020-07-29 00:00:00,621400,963.73,2020-07-29 16:32:38
GJT-047993,2020-07-29 00:00:00,200000,-872.33,2020-07-29 16:32:38
GJT-047993,2020-07-29 00:00:00,621400,872.33,2020-07-29 16:32:38
GJT-047992,2020-07-29 00:00:00,200000,-883.23,2020-07-29 16:32:38
GJT-047992,2020-07-29 00:00:00,621400,883.23,2020-07-29 16:32:38
GJT-047991,2020-07-29 00:00:00,200000,-872.33,2020-07-29 16:32:38
GJT-047991,2020-07-29 00:00:00,621400,872.33,2020-07-29 16:32:38
GJT-047990,2020-07-29 00:00:00,200000,-1420.34,2020-07-29 16:32:38
GJT-047990,2020-07-29 00:00:00,531350,1420.34,2020-07-29 16:32:38
GJT-047989,2020-07-29 00:00:00,200000,-653.83,2020-07-29 16:32:38
GJT-047989,2020-07-29 00:00:00,621400,653.83,2020-07-29 16:32:38
GJT-047988,2020-07-29 00:00:00,200000,-2960.0,2020-07-29 15:38:05
GJT-047988,2020-07-29 00:00:00,124000,2960.0,2020-07-29 15:38:05
GJT-047987,2020-07-29 00:00:00,200000,-1731.8,2020-07-29 15:38:04
GJT-047987,2020-07-29 00:00:00,130000,1731.8,2020-07-29 15:38:04
GJT-047986,2020-07-29 00:00:00,200000,-146.65,2020-07-29 15:38:04
GJT-047986,2020-07-29 00:00:00,510950,146.65,2020-07-29 15:38:04
GJT-047985,2020-07-29 00:00:00,200000,-52.43,2020-07-29 15:38:04
GJT-047985,2020-07-29 00:00:00,531000,52.43,2020-07-29 15:38:04
GJT-047984,2020-07-29 00:00:00,200000,-52.43,2020-07-29 15:38:04
GJT-047984,2020-07-29 00:00:00,531000,52.43,2020-07-29 15:38:04
GJT-047983,2020-07-29 00:00:00,200000,-300.0,2020-07-29 15:38:04
GJT-047983,2020-07-29 00:00:00,575000,300.0,2020-07-29 15:38:04
GJT-047982,2020-07-29 00:00:00,200000,-19950.0,2020-07-29 15:38:04
GJT-047982,2020-07-29 00:00:00,155000,19950.0,2020-07-29 15:38:04
GJT-047981,2020-07-29 00:00:00,200000,-70.0,2020-07-29 15:38:04
GJT-047981,2020-07-29 00:00:00,521300,70.0,2020-07-29 15:38:04
GJT-047980,2020-07-29 00:00:00,200000,-2175.05,2020-07-29 15:38:04
GJT-047980,2020-07-29 00:00:00,154000,2175.05,2020-07-29 15:38:04
GJT-047979,2020-07-29 00:00:00,200000,-20937.0,2020-07-29 15:38:04
GJT-047979,2020-07-29 00:00:00,150000,20937.0,2020-07-29 15:38:04
GJT-047978,2020-07-29 00:00:00,200000,-656364.9,2020-07-29 15:38:04
GJT-047978,2020-07-29 00:00:00,150000,656364.9,2020-07-29 15:38:04
GJT-047977,2020-07-29 00:00:00,200000,-2883.96,2020-07-29 15:38:04
GJT-047977,2020-07-29 00:00:00,154000,2883.96,2020-07-29 15:38:04
GJT-047976,2020-07-29 00:00:00,200000,-837.9,2020-07-29 15:38:04
GJT-047976,2020-07-29 00:00:00,632000,837.9,2020-07-29 15:38:04
GJT-047975,2020-07-29 00:00:00,200000,-995.85,2020-07-29 15:38:04
GJT-047975,2020-07-29 00:00:00,632000,995.85,2020-07-29 15:38:04
GJT-047974,2020-07-29 00:00:00,200000,-375.3,2020-07-29 15:38:04
GJT-047974,2020-07-29 00:00:00,632000,375.3,2020-07-29 15:38:04
GJT-047973,2020-07-29 00:00:00,200000,-125.1,2020-07-29 15:38:04
GJT-047973,2020-07-29 00:00:00,632000,125.1,2020-07-29 15:38:04
GJT-047972,2020-07-29 00:00:00,200000,-8399.7,2020-07-29 15:38:04
GJT-047972,2020-07-29 00:00:00,632000,8399.7,2020-07-29 15:38:04
GJT-047971,2020-07-29 00:00:00,200000,-125.1,2020-07-29 15:38:04
GJT-047971,2020-07-29 00:00:00,632000,125.1,2020-07-29 15:38:04
GJT-047970,2020-07-29 00:00:00,200000,-510.75,2020-07-29 15:38:04
GJT-047970,2020-07-29 00:00:00,632000,510.75,2020-07-29 15:38:04
GJT-047969,2020-07-29 00:00:00,200000,-125.1,2020-07-29 15:38:04
GJT-047969,2020-07-29 00:00:00,632000,125.1,2020-07-29 15:38:04
GJT-047968,2020-07-29 00:00:00,200000,-187.65,2020-07-29 15:38:04
GJT-047968,2020-07-29 00:00:00,632000,187.65,2020-07-29 15:38:04
GJT-047967,2020-07-29 00:00:00,200000,-125.1,2020-07-29 15:38:04
GJT-047967,2020-07-29 00:00:00,632000,125.1,2020-07-29 15:38:04
GJT-047966,2020-07-29 00:00:00,200000,-125.1,2020-07-29 15:38:04
GJT-047966,2020-07-29 00:00:00,632000,125.1,2020-07-29 15:38:04
GJT-047965,2020-07-29 00:00:00,200000,-2607.5,2020-07-29 15:38:04
GJT-047965,2020-07-29 00:00:00,632000,2607.5,2020-07-29 15:38:04
GJT-047964,2020-07-29 00:00:00,200000,-500.0,2020-07-29 15:38:04
GJT-047964,2020-07-29 00:00:00,632000,500.0,2020-07-29 15:38:04
GJT-047963,2020-07-29 00:00:00,200000,-500.0,2020-07-29 15:38:04
GJT-047963,2020-07-29 00:00:00,632000,500.0,2020-07-29 15:38:04
GJT-047962,2020-07-29 00:00:00,200000,-298.95,2020-07-29 15:38:04
GJT-047962,2020-07-29 00:00:00,510950,298.95,2020-07-29 15:38:04
GJT-047961,2020-07-29 00:00:00,200000,-2442.3,2020-07-29 15:38:04
GJT-047961,2020-07-29 00:00:00,531400,2442.3,2020-07-29 15:38:04
GJT-047960,2020-07-29 00:00:00,200000,-1914.0,2020-07-29 15:15:22
GJT-047960,2020-07-29 00:00:00,510800,1914.0,2020-07-29 15:15:22
GJT-047959,2020-07-29 00:00:00,200000,-2687.0,2020-07-29 15:15:22
GJT-047959,2020-07-29 00:00:00,510800,2087.0,2020-07-29 15:15:22
GJT-047959,2020-07-29 00:00:00,510800,600.0,2020-07-29 15:15:22
GJT-047958,2020-07-29 00:00:00,200000,-2480.0,2020-07-29 15:15:22
GJT-047958,2020-07-29 00:00:00,510800,2030.0,2020-07-29 15:15:22
GJT-047958,2020-07-29 00:00:00,510800,450.0,2020-07-29 15:15:22
GJT-047957,2020-07-29 00:00:00,200000,-1584.0,2020-07-29 15:15:22
GJT-047957,2020-07-29 00:00:00,510800,1584.0,2020-07-29 15:15:22
GJT-047956,2020-07-29 00:00:00,200000,-1584.0,2020-07-29 15:15:22
GJT-047956,2020-07-29 00:00:00,510800,1584.0,2020-07-29 15:15:22
GJT-047955,2020-07-29 00:00:00,200000,-5713.0,2020-07-29 15:15:22
GJT-047955,2020-07-29 00:00:00,510800,5413.0,2020-07-29 15:15:22
GJT-047955,2020-07-29 00:00:00,510800,300.0,2020-07-29 15:15:22
GJT-047954,2020-07-29 00:00:00,200000,-1244.0,2020-07-29 15:15:22
GJT-047954,2020-07-29 00:00:00,510800,1094.0,2020-07-29 15:15:22
GJT-047954,2020-07-29 00:00:00,510800,150.0,2020-07-29 15:15:22
GJT-047953,2020-07-29 00:00:00,200000,-1081.0,2020-07-29 15:15:22
GJT-047953,2020-07-29 00:00:00,510800,1081.0,2020-07-29 15:15:22
GJT-047952,2020-07-29 00:00:00,200000,-3098.0,2020-07-29 15:15:22
GJT-047952,2020-07-29 00:00:00,510800,2498.0,2020-07-29 15:15:22
GJT-047952,2020-07-29 00:00:00,510800,600.0,2020-07-29 15:15:22
GJT-047951,2020-07-29 00:00:00,200000,-2028.0,2020-07-29 15:15:22
GJT-047951,2020-07-29 00:00:00,510800,1728.0,2020-07-29 15:15:22
GJT-047951,2020-07-29 00:00:00,510800,300.0,2020-07-29 15:15:22
GJT-047950,2020-07-29 00:00:00,200000,-1795.0,2020-07-29 15:15:22
GJT-047950,2020-07-29 00:00:00,510800,1645.0,2020-07-29 15:15:22
GJT-047950,2020-07-29 00:00:00,510800,150.0,2020-07-29 15:15:22
GJT-047949,2020-07-29 00:00:00,200000,-4602.0,2020-07-29 15:15:22
GJT-047949,2020-07-29 00:00:00,510800,4602.0,2020-07-29 15:15:22
GJT-047948,2020-07-29 00:00:00,200000,-5920.0,2020-07-29 15:15:22
GJT-047948,2020-07-29 00:00:00,510800,5170.0,2020-07-29 15:15:22
GJT-047948,2020-07-29 00:00:00,510800,750.0,2020-07-29 15:15:22
GJT-047947,2020-07-29 00:00:00,200000,-3999.0,2020-07-29 15:15:22
GJT-047947,2020-07-29 00:00:00,510800,3849.0,2020-07-29 15:15:22
GJT-047947,2020-07-29 00:00:00,510800,150.0,2020-07-29 15:15:22
GJT-047946,2020-07-29 00:00:00,200000,-578.0,2020-07-29 15:15:22
GJT-047946,2020-07-29 00:00:00,510800,578.0,2020-07-29 15:15:22
GJT-047945,2020-07-29 00:00:00,200000,-8101.0,2020-07-29 15:15:22
GJT-047945,2020-07-29 00:00:00,510800,7401.0,2020-07-29 15:15:22
GJT-047945,2020-07-29 00:00:00,510800,700.0,2020-07-29 15:15:22
GJT-047944,2020-07-29 00:00:00,200000,-2210.0,2020-07-29 15:15:22
GJT-047944,2020-07-29 00:00:00,510800,1810.0,2020-07-29 15:15:22
GJT-047944,2020-07-29 00:00:00,510800,400.0,2020-07-29 15:15:22
GJT-047943,2020-07-29 00:00:00,200000,-1973.74,2020-07-29 15:15:22
GJT-047943,2020-07-29 00:00:00,125000,1973.74,2020-07-29 15:15:22
GJT-047942,2020-07-29 00:00:00,200000,-1203.6,2020-07-29 15:15:22
GJT-047942,2020-07-29 00:00:00,125000,1203.6,2020-07-29 15:15:22
GJT-047941,2020-07-29 00:00:00,200000,-633.74,2020-07-29 15:15:22
GJT-047941,2020-07-29 00:00:00,125000,633.74,2020-07-29 15:15:22
GJT-047940,2020-07-29 00:00:00,200000,-15691.44,2020-07-29 15:15:22
GJT-047940,2020-07-29 00:00:00,125000,8565.48,2020-07-29 15:15:22
GJT-047940,2020-07-29 00:00:00,125000,830.48,2020-07-29 15:15:22
GJT-047940,2020-07-29 00:00:00,125000,6295.48,2020-07-29 15:15:22
GJT-047939,2020-07-29 00:00:00,200000,-12150.54,2020-07-29 15:15:22
GJT-047939,2020-07-29 00:00:00,155000,12150.54,2020-07-29 15:15:22
GJT-047938,2020-07-29 00:00:00,200000,-300.0,2020-07-29 15:15:22
GJT-047938,2020-07-29 00:00:00,125000,300.0,2020-07-29 15:15:22
GJT-047937,2020-07-29 00:00:00,200000,-6153.51,2020-07-29 15:15:22
GJT-047937,2020-07-29 00:00:00,125000,6153.51,2020-07-29 15:15:22
GJT-047936,2020-07-29 00:00:00,200000,637.0,2020-07-29 15:15:22
GJT-047936,2020-07-29 00:00:00,125000,-637.0,2020-07-29 15:15:22
GJT-047935,2020-07-29 00:00:00,200000,-59.38,2020-07-29 15:15:21
GJT-047935,2020-07-29 00:00:00,520000,59.38,2020-07-29 15:15:21
GJT-047934,2020-07-29 00:00:00,200000,-575.42,2020-07-29 15:15:21
GJT-047934,2020-07-29 00:00:00,520000,575.42,2020-07-29 15:15:21
GJT-047933,2020-07-29 00:00:00,200000,-1705.96,2020-07-29 15:15:21
GJT-047933,2020-07-29 00:00:00,520000,197.96,2020-07-29 15:15:21
GJT-047933,2020-07-29 00:00:00,520000,1508.0,2020-07-29 15:15:21
GJT-047932,2020-07-29 00:00:00,200000,-9186.44,2020-07-29 15:15:21
GJT-047932,2020-07-29 00:00:00,520000,2026.84,2020-07-29 15:15:21
GJT-047932,2020-07-29 00:00:00,520000,7159.6,2020-07-29 15:15:21
GJT-047931,2020-07-29 00:00:00,200000,-1174.5,2020-07-29 15:15:21
GJT-047931,2020-07-29 00:00:00,520000,1174.5,2020-07-29 15:15:21
GJT-047930,2020-07-29 00:00:00,200000,-27868.71,2020-07-29 15:15:21
GJT-047930,2020-07-29 00:00:00,520000,4887.35,2020-07-29 15:15:21
GJT-047930,2020-07-29 00:00:00,520000,22981.36,2020-07-29 15:15:21
GJT-047929,2020-07-29 00:00:00,200000,-1046.79,2020-07-29 15:15:21
GJT-047929,2020-07-29 00:00:00,520000,1046.79,2020-07-29 15:15:21
GJT-047928,2020-07-29 00:00:00,200000,-26122.73,2020-07-29 15:15:21
GJT-047928,2020-07-29 00:00:00,520000,2949.86,2020-07-29 15:15:21
GJT-047928,2020-07-29 00:00:00,520000,23172.87,2020-07-29 15:15:21
GJT-047927,2020-07-29 00:00:00,200000,-2167.84,2020-07-29 15:15:21
GJT-047927,2020-07-29 00:00:00,520000,509.04,2020-07-29 15:15:21
GJT-047927,2020-07-29 00:00:00,520000,1658.8,2020-07-29 15:15:21
GJT-047926,2020-07-29 00:00:00,200000,-11186.36,2020-07-29 15:15:21
GJT-047926,2020-07-29 00:00:00,520000,4026.76,2020-07-29 15:15:21
GJT-047926,2020-07-29 00:00:00,520000,7159.6,2020-07-29 15:15:21
GJT-047925,2020-07-29 00:00:00,251011,-50102.89,2020-07-29 15:09:35
GJT-047925,2020-07-29 00:00:00,632000,50102.89,2020-07-29 15:09:35
GJT-047924,2020-07-29 00:00:00,251011,-101758.45,2020-07-29 15:09:35
GJT-047924,2020-07-29 00:00:00,632000,101758.45,2020-07-29 15:09:35
GJT-048764,2020-07-28 00:00:00,251011,-22000.0,2020-08-06 17:08:32
GJT-048764,2020-07-28 00:00:00,621200,22000.0,2020-08-06 17:08:32
GJT-048383,2020-07-28 00:00:00,100062,-4537.65,2020-08-03 08:47:21
GJT-048383,2020-07-28 00:00:00,510950,38.48,2020-08-03 08:47:21
GJT-048383,2020-07-28 00:00:00,652500,19.65,2020-08-03 08:47:21
GJT-048383,2020-07-28 00:00:00,510950,75.22,2020-08-03 08:47:21
GJT-048383,2020-07-28 00:00:00,510950,84.48,2020-08-03 08:47:21
GJT-048383,2020-07-28 00:00:00,510950,139.09,2020-08-03 08:47:21
GJT-048383,2020-07-28 00:00:00,510950,-99.37,2020-08-03 08:47:21
GJT-048383,2020-07-28 00:00:00,510950,1901.35,2020-08-03 08:47:21
GJT-048383,2020-07-28 00:00:00,621200,98.89,2020-08-03 08:47:21
GJT-048383,2020-07-28 00:00:00,621200,28.4,2020-08-03 08:47:21
GJT-048383,2020-07-28 00:00:00,621200,168.06,2020-08-03 08:47:21
GJT-048383,2020-07-28 00:00:00,510950,276.05,2020-08-03 08:47:21
GJT-048383,2020-07-28 00:00:00,510950,835.0,2020-08-03 08:47:21
GJT-048383,2020-07-28 00:00:00,621200,963.36,2020-08-03 08:47:21
GJT-048383,2020-07-28 00:00:00,621200,8.99,2020-08-03 08:47:21
GJT-048367,2020-07-28 00:00:00,154000,168116.0,2020-08-02 19:53:04
GJT-048367,2020-07-28 00:00:00,150000,-168116.0,2020-08-02 19:53:04
GJT-048366,2020-07-28 00:00:00,154000,168116.0,2020-08-02 19:53:04
GJT-048366,2020-07-28 00:00:00,150000,-168116.0,2020-08-02 19:53:04
GJT-048365,2020-07-28 00:00:00,154000,168116.0,2020-08-02 19:53:04
GJT-048365,2020-07-28 00:00:00,150000,-168116.0,2020-08-02 19:53:04
GJT-048364,2020-07-28 00:00:00,154000,873785.0,2020-08-02 19:53:04
GJT-048364,2020-07-28 00:00:00,150000,-873785.0,2020-08-02 19:53:04
GJT-048363,2020-07-28 00:00:00,154000,51990.04,2020-08-02 19:53:04
GJT-048363,2020-07-28 00:00:00,150000,-51990.04,2020-08-02 19:53:04
GJT-048362,2020-07-28 00:00:00,154000,28603.99,2020-08-02 19:53:04
GJT-048362,2020-07-28 00:00:00,150000,-28603.99,2020-08-02 19:53:04
GJT-048361,2020-07-28 00:00:00,154000,24969.32,2020-08-02 19:53:03
GJT-048361,2020-07-28 00:00:00,150000,-24969.32,2020-08-02 19:53:03
GJT-048360,2020-07-28 00:00:00,154000,2055.4,2020-08-02 19:53:03
GJT-048360,2020-07-28 00:00:00,150000,-2055.4,2020-08-02 19:53:03
GJT-048359,2020-07-28 00:00:00,154000,1000.0,2020-08-02 19:53:03
GJT-048359,2020-07-28 00:00:00,150000,-1000.0,2020-08-02 19:53:03
GJT-048358,2020-07-28 00:00:00,154000,2600.0,2020-08-02 19:53:03
GJT-048358,2020-07-28 00:00:00,150000,-2600.0,2020-08-02 19:53:03
GJT-048357,2020-07-28 00:00:00,154000,3400.0,2020-08-02 19:53:03
GJT-048357,2020-07-28 00:00:00,150000,-3400.0,2020-08-02 19:53:03
GJT-048356,2020-07-28 00:00:00,154000,10976.66,2020-08-02 19:53:03
GJT-048356,2020-07-28 00:00:00,150000,-10976.66,2020-08-02 19:53:03
GJT-048355,2020-07-28 00:00:00,154000,13624.0,2020-08-02 19:46:38
GJT-048355,2020-07-28 00:00:00,150000,-13624.0,2020-08-02 19:46:38
GJT-048354,2020-07-28 00:00:00,154000,21116.0,2020-08-02 19:46:38
GJT-048354,2020-07-28 00:00:00,150000,-21116.0,2020-08-02 19:46:38
GJT-048353,2020-07-28 00:00:00,154000,158936.95,2020-08-02 19:46:38
GJT-048353,2020-07-28 00:00:00,150000,-158936.95,2020-08-02 19:46:38
GJT-048352,2020-07-28 00:00:00,154000,54790.0,2020-08-02 19:46:37
GJT-048352,2020-07-28 00:00:00,150000,-54790.0,2020-08-02 19:46:37
GJT-048351,2020-07-28 00:00:00,154000,18178.8,2020-08-02 19:46:37
GJT-048351,2020-07-28 00:00:00,150000,-18178.8,2020-08-02 19:46:37
GJT-048350,2020-07-28 00:00:00,154000,363438.9,2020-08-02 19:46:37
GJT-048350,2020-07-28 00:00:00,150000,-363438.9,2020-08-02 19:46:37
GJT-048349,2020-07-28 00:00:00,154000,331400.7,2020-08-02 19:46:37
GJT-048349,2020-07-28 00:00:00,150000,-331400.7,2020-08-02 19:46:37
GJT-048348,2020-07-28 00:00:00,154000,9360.0,2020-08-02 19:46:37
GJT-048348,2020-07-28 00:00:00,150000,-9360.0,2020-08-02 19:46:37
GJT-048347,2020-07-28 00:00:00,154000,17160.0,2020-08-02 19:46:37
GJT-048347,2020-07-28 00:00:00,150000,-17160.0,2020-08-02 19:46:37
GJT-048346,2020-07-28 00:00:00,154000,2381.25,2020-08-02 19:46:37
GJT-048346,2020-07-28 00:00:00,150000,-2381.25,2020-08-02 19:46:37
GJT-048345,2020-07-28 00:00:00,154000,6121.25,2020-08-02 19:46:36
GJT-048345,2020-07-28 00:00:00,150000,-6121.25,2020-08-02 19:46:36
GJT-048344,2020-07-28 00:00:00,150000,-3186.11,2020-08-02 19:46:36
GJT-048344,2020-07-28 00:00:00,151000,3186.11,2020-08-02 19:46:36
GJT-047916,2020-07-28 00:00:00,155000,5410.0,2020-07-29 13:40:09
GJT-047916,2020-07-28 00:00:00,150000,-5410.0,2020-07-29 13:40:09
GJT-047915,2020-07-28 00:00:00,155000,5410.0,2020-07-29 13:40:09
GJT-047915,2020-07-28 00:00:00,150000,-5410.0,2020-07-29 13:40:09
